0.011931	0.0002440233	0.7692592593
0.011933	0.0002502168	0.7692592593
0.011933	0.0002502168	0.7688888889
0.011935	0.0002539329	0.7688888889
0.011936	0.0002539329	0.7681481481
0.011939	0.0002576490	0.7681481481
0.011941	0.0002576490	0.7677777778
0.011944	0.0002613650	0.7677777778
0.011945	0.0002613650	0.7670370370
0.011945	0.0002638424	0.7670370370
0.011946	0.0002638424	0.7666666667
0.011954	0.0002799455	0.7666666667
0.011955	0.0002799455	0.7659259259
0.011956	0.0002811842	0.7659259259
0.011957	0.0002811842	0.7655555556
0.011965	0.0002886164	0.7655555556
0.011966	0.0002886164	0.7644444444
0.011968	0.0002923325	0.7644444444
0.011969	0.0002923325	0.7637037037
0.011971	0.0002948099	0.7637037037
0.011971	0.0002948099	0.7633333333
0.011974	0.0003010033	0.7633333333
0.011975	0.0003010033	0.7629629630
0.011976	0.0003059581	0.7629629630
0.011976	0.0003059581	0.7625925926
0.011983	0.0003158677	0.7625925926
0.011985	0.0003158677	0.7622222222
0.011992	0.0003257773	0.7622222222
0.011993	0.0003257773	0.7614814815
0.011994	0.0003270160	0.7614814815
0.011994	0.0003270160	0.7611111111
0.012001	0.0003480738	0.7611111111
0.012001	0.0003480738	0.7607407407
0.012002	0.0003493125	0.7607407407
0.012002	0.0003493125	0.7603703704
0.012008	0.0003641769	0.7603703704
0.012008	0.0003641769	0.7600000000
0.012010	0.0003666543	0.7600000000
0.012010	0.0003666543	0.7596296296
0.012011	0.0003691317	0.7596296296
0.012011	0.0003691317	0.7592592593
0.012018	0.0003926669	0.7592592593
0.012018	0.0003926669	0.7588888889
0.012019	0.0003976217	0.7588888889
0.012020	0.0003976217	0.7585185185
0.012020	0.0003988604	0.7585185185
0.012021	0.0003988604	0.7581481481
0.012027	0.0004223956	0.7581481481
0.012027	0.0004223956	0.7577777778
0.012033	0.0004384987	0.7577777778
0.012033	0.0004384987	0.7574074074
0.012034	0.0004434535	0.7574074074
0.012035	0.0004434535	0.7570370370
